temp,humidity,pressure,clouds_all,wind_speed,Data,Hora,temp_max,temp_min
21.8795,39.478096,1020.7,77.4,11.631956,2023-03-28,13,22.0295,7.7295003
22.0295,39.520832,1020.5,52.20001,11.983188,2023-03-28,14,22.0295,7.7295003
21.8795,40.84583,1020.1,29.1,11.212135,2023-03-28,15,22.0295,7.7295003
21.0295,47.299416,1020.0,4.8,9.793059,2023-03-28,16,22.0295,7.7295003
20.0295,53.078606,1019.5,4.8,6.8777895,2023-03-28,17,22.0295,7.7295003
18.179499,73.5675,1019.5,2.1,4.0249224,2023-03-28,18,22.0295,7.7295003
18.179499,57.41298,1019.6,8.7,3.7064266,2023-03-28,19,22.0295,7.7295003
15.7795,68.199394,1019.9,12.000001,4.0249224,2023-03-28,20,22.0295,7.7295003
13.0295,80.65082,1020.1,6.600001,5.5887027,2023-03-28,21,22.0295,7.7295003
14.7795,73.70028,1020.2,41.7,3.0758414,2023-03-28,22,22.0295,7.7295003
14.0795,76.85322,1020.4,71.4,4.3349743,2023-03-28,23,22.0295,7.7295003
11.8295,87.259834,1020.7,64.5,2.1897945,2023-03-29,0,20.7295,11.429501
12.229501,82.46241,1020.3,32.100002,6.12,2023-03-29,1,20.7295,11.429501
11.8795,81.86428,1019.6,49.800003,6.792466,2023-03-29,2,20.7295,11.429501
11.429501,81.5293,1019.4,70.8,6.696387,2023-03-29,3,20.7295,11.429501
11.7795,77.796036,1018.8,78.9,6.989936,2023-03-29,4,20.7295,11.429501
12.479501,71.80782,1018.3,89.100006,10.233123,2023-03-29,5,20.7295,11.429501
13.429501,66.79688,1018.5,78.600006,6.989936,2023-03-29,6,20.7295,11.429501
12.929501,71.64823,1019.2,86.700005,6.763786,2023-03-29,7,20.7295,11.429501
15.429501,61.356613,1019.5,77.100006,8.854829,2023-03-29,8,20.7295,11.429501
17.7295,55.40036,1019.7,65.4,11.659777,2023-03-29,9,20.7295,11.429501
19.3295,51.14521,1019.7,55.800003,13.363711,2023-03-29,10,20.7295,11.429501
19.7295,47.261185,1019.7,55.800003,21.479666,2023-03-29,11,20.7295,11.429501
20.6295,40.76898,1019.6,50.4,21.398056,2023-03-29,12,20.7295,11.429501
20.7295,44.42875,1019.2,31.800001,21.915693,2023-03-29,13,20.7295,11.429501
20.3295,47.90908,1019.6,30.000002,24.079666,2023-03-29,14,20.7295,11.429501
18.929499,57.406693,1020.0,0.0,24.29133,2023-03-29,15,20.7295,11.429501
17.7795,67.03775,1020.4,0.0,20.883102,2023-03-29,16,20.7295,11.429501
16.9795,72.39766,1020.6,90.0,23.419376,2023-03-29,17,20.7295,11.429501
15.7795,80.490746,1020.5,100.0,16.992609,2023-03-29,18,20.7295,11.429501
15.179501,85.307816,1021.2,100.0,15.629971,2023-03-29,19,20.7295,11.429501
14.7795,89.26633,1021.2,74.4,14.707222,2023-03-29,20,20.7295,11.429501
14.429501,90.71065,1021.8,95.7,14.917212,2023-03-29,21,20.7295,11.429501
14.479501,91.60721,1022.3,79.2,15.175612,2023-03-29,22,20.7295,11.429501
13.979501,94.62003,1022.1,100.0,14.336861,2023-03-29,23,20.7295,11.429501
13.6295,93.068756,1022.7,100.0,14.773164,2023-03-30,0,16.9795,12.5795
13.3795,95.530106,1022.6,100.0,15.7908325,2023-03-30,1,16.9795,12.5795
13.479501,95.84661,1022.4,72.6,13.324863,2023-03-30,2,16.9795,12.5795
12.929501,98.05551,1022.5,96.299995,9.504272,2023-03-30,3,16.9795,12.5795
13.0295,98.70095,1022.5,100.0,9.983106,2023-03-30,4,16.9795,12.5795
12.5795,99.34633,1022.7,100.0,8.654986,2023-03-30,5,16.9795,12.5795
12.729501,99.34708,1022.5,100.0,10.239453,2023-03-30,6,16.9795,12.5795
12.979501,97.41579,1023.2,100.0,12.522619,2023-03-30,7,16.9795,12.5795
13.479501,93.67371,1023.4,100.0,14.345898,2023-03-30,8,16.9795,12.5795
14.929501,83.89268,1023.6,62.100006,18.35647,2023-03-30,9,16.9795,12.5795
15.979501,73.42249,1024.0,76.2,21.611996,2023-03-30,10,16.9795,12.5795
16.7295,65.933205,1024.1,100.0,22.59699,2023-03-30,11,16.9795,12.5795
16.679499,65.922485,1024.0,100.0,23.469128,2023-03-30,12,16.9795,12.5795
16.9795,64.8961,1024.1,100.0,26.574244,2023-03-30,13,16.9795,12.5795
16.8795,65.74579,1024.0,100.0,26.785547,2023-03-30,14,16.9795,12.5795
16.3795,67.41649,1023.7,87.3,25.567604,2023-03-30,15,16.9795,12.5795
16.5295,64.3649,1023.3,92.4,26.795223,2023-03-30,16,16.9795,12.5795
15.6295,71.91113,1023.5,100.0,23.86341,2023-03-30,17,16.9795,12.5795
14.729501,82.22743,1023.9,100.0,20.991426,2023-03-30,18,16.9795,12.5795
13.979501,90.08635,1023.8,100.0,19.66536,2023-03-30,19,16.9795,12.5795
13.8295,93.69043,1024.2,100.0,17.727943,2023-03-30,20,16.9795,12.5795
13.929501,94.0019,1024.3,100.0,18.455048,2023-03-30,21,16.9795,12.5795
13.979501,94.62003,1024.3,100.0,19.513195,2023-03-30,22,16.9795,12.5795
13.979501,95.23945,1024.1,100.0,18.289274,2023-03-30,23,16.9795,12.5795
13.929501,95.548805,1023.4,100.0,21.028437,2023-03-31,0,15.9295,10.0295
14.0795,95.8656,1023.2,100.0,22.493519,2023-03-31,1,15.9295,10.0295
14.0295,97.43661,1022.9,100.0,22.065973,2023-03-31,2,15.9295,10.0295
13.729501,95.23039,1023.0,100.0,15.745627,2023-03-31,3,15.9295,10.0295
13.5295,95.5352,1023.0,100.0,11.212135,2023-03-31,4,15.9295,10.0295
13.3295,94.593445,1023.3,100.0,9.007196,2023-03-31,5,15.9295,10.0295
13.0295,95.20488,1023.7,100.0,7.928178,2023-03-31,6,15.9295,10.0295
12.929501,95.20121,1024.6,100.0,6.87779,2023-03-31,7,15.9295,10.0295
13.3295,91.233826,1025.1,100.0,9.007196,2023-03-31,8,15.9295,10.0295
13.729501,86.00334,1024.6,100.0,11.252519,2023-03-31,9,15.9295,10.0295
14.3295,79.49627,1025.3,60.300003,14.759999,2023-03-31,10,15.9295,10.0295
15.6295,69.55153,1025.5,85.5,16.919998,2023-03-31,11,15.9295,10.0295
15.9295,64.665504,1025.2,100.0,16.199999,2023-03-31,12,15.9295,10.0295
15.5295,65.67496,1025.1,100.0,16.595179,2023-03-31,13,15.9295,10.0295
15.0295,70.37116,1025.1,100.0,18.36353,2023-03-31,14,15.9295,10.0295
14.7795,71.994026,1024.9,94.799995,18.374111,2023-03-31,15,15.9295,10.0295
14.729501,72.71188,1025.1,66.9,18.0036,2023-03-31,16,15.9295,10.0295
14.0795,74.321625,1025.2,69.9,16.215992,2023-03-31,17,15.9295,10.0295
13.3795,77.7798,1025.2,75.3,14.113653,2023-03-31,18,15.9295,10.0295
12.3295,84.71844,1025.7,20.1,9.746631,2023-03-31,19,15.9295,10.0295
10.8795,93.54754,1025.8,39.6,5.0528407,2023-03-31,20,15.9295,10.0295
10.0295,95.41358,1026.6,33.3,5.4119864,2023-03-31,21,15.9295,10.0295
10.0295,95.73492,1026.7,88.8,5.0911684,2023-03-31,22,15.9295,10.0295
10.679501,95.11773,1026.4,100.0,3.8268526,2023-03-31,23,15.9295,10.0295
11.8295,93.59408,1026.3,100.0,4.5536795,2023-04-01,0,16.2295,9.0295
11.929501,93.2886,1025.8,100.0,5.0142193,2023-04-01,1,16.2295,9.0295
11.8295,93.90556,1025.3,100.0,5.4477882,2023-04-01,2,16.2295,9.0295
11.679501,94.21134,1025.2,94.8,4.32,2023-04-01,3,16.2295,9.0295
11.429501,96.09966,1024.9,97.5,2.3051248,2023-04-01,4,16.2295,9.0295
11.229501,97.05741,1025.0,100.0,3.2599385,2023-04-01,5,16.2295,9.0295
11.5795,96.423645,1024.9,100.0,1.2979984,2023-04-01,6,16.2295,9.0295
11.8295,94.217964,1025.1,100.0,1.1384199,2023-04-01,7,16.2295,9.0295
12.0295,90.5431,1025.5,100.0,2.5455842,2023-04-01,8,16.2295,9.0295
12.229501,87.882126,1025.8,100.0,1.2979984,2023-04-01,9,16.2295,9.0295
12.3295,87.30655,1026.0,100.0,1.8,2023-04-01,10,16.2295,9.0295
12.8295,85.625824,1025.8,100.0,4.8433046,2023-04-01,11,16.2295,9.0295
13.8795,81.57624,1024.8,100.0,6.6185193,2023-04-01,12,16.2295,9.0295
14.479501,77.17323,1024.6,100.0,7.5685663,2023-04-01,13,16.2295,9.0295
15.479501,72.60543,1024.8,100.0,6.696387,2023-04-01,14,16.2295,9.0295
15.479501,71.40547,1024.5,100.0,6.8777895,2023-04-01,15,16.2295,9.0295
16.2295,67.38537,1024.1,86.399994,11.113451,2023-04-01,16,16.2295,9.0295
16.0295,69.16763,1024.1,20.699999,13.627795,2023-04-01,17,16.2295,9.0295
15.179501,70.87321,1024.4,1.8,12.181625,2023-04-01,18,16.2295,9.0295
12.679501,76.370964,1024.8,0.0,11.043261,2023-04-01,19,16.2295,9.0295
11.0295,83.15325,1025.5,0.0,9.511088,2023-04-01,20,16.2295,9.0295
10.0795,86.79882,1026.2,0.0,9.085988,2023-04-01,21,16.2295,9.0295
9.5795,82.12579,1026.7,0.0,9.346143,2023-04-01,22,16.2295,9.0295
9.0295,78.44697,1027.1,0.0,9.726665,2023-04-01,23,16.2295,9.0295
8.3295,78.340065,1027.1,0.0,8.287822,2023-04-02,0,18.5795,2.9294999
6.9295,82.06716,1027.1,6.8999996,6.725354,2023-04-02,1,18.5795,2.9294999
5.8795,85.17262,1027.2,12.6,6.763786,2023-04-02,2,18.5795,2.9294999
5.1295,87.22313,1027.1,29.700003,6.8777895,2023-04-02,3,18.5795,2.9294999
4.1295,89.64027,1027.0,26.1,6.618519,2023-04-02,4,18.5795,2.9294999
2.9294999,90.83642,1027.3,2.1000001,7.653705,2023-04-02,5,18.5795,2.9294999
3.0295,89.23189,1027.5,1.2,6.297428,2023-04-02,6,18.5795,2.9294999
4.4295,84.1069,1027.6,0.3,6.193674,2023-04-02,7,18.5795,2.9294999
7.5295,77.942856,1027.8,6.3,5.991594,2023-04-02,8,18.5795,2.9294999
10.429501,63.424057,1027.7,9.3,4.5536795,2023-04-02,9,18.5795,2.9294999
12.729501,58.43433,1027.6,0.6,5.771239,2023-04-02,10,18.5795,2.9294999
14.429501,53.7948,1027.6,0.0,5.8603754,2023-04-02,11,18.5795,2.9294999
16.679499,46.41249,1027.6,1.8000001,5.154415,2023-04-02,12,18.5795,2.9294999
17.6295,44.625275,1026.8,9.3,2.5959969,2023-04-02,13,18.5795,2.9294999
18.2295,44.48646,1026.2,29.400003,0.35999998,2023-04-02,14,18.5795,2.9294999
18.5795,45.04827,1025.4,29.700003,3.8939953,2023-04-02,15,18.5795,2.9294999
18.429499,46.261852,1024.9,30.000002,6.830519,2023-04-02,16,18.5795,2.9294999
18.0295,47.928776,1024.4,30.000002,7.2,2023-04-02,17,18.5795,2.9294999
16.6295,65.254456,1024.4,30.000002,4.8433046,2023-04-02,18,18.5795,2.9294999
12.8295,79.01436,1024.4,30.000002,7.5685663,2023-04-02,19,18.5795,2.9294999
10.979501,86.01039,1024.5,30.000002,8.225035,2023-04-02,20,18.5795,2.9294999
12.8795,77.18073,1024.7,29.700003,5.991594,2023-04-02,21,18.5795,2.9294999
12.229501,77.60216,1024.4,18.6,5.1919937,2023-04-02,22,18.5795,2.9294999
7.8795,89.6232,1024.0,5.1000004,7.172949,2023-04-02,23,18.5795,2.9294999
7.9795003,85.99491,1023.5,1.2,6.162207,2023-04-03,0,17.929499,4.5295
6.3795,89.19277,1023.1,13.200002,4.2136917,2023-04-03,1,17.929499,4.5295
6.1795,87.32384,1022.4,29.1,4.0249224,2023-04-03,2,17.929499,4.5295
5.8795,86.07663,1021.8,24.6,4.73506,2023-04-03,3,17.929499,4.5295
5.2795,87.23759,1020.8,28.500002,4.379589,2023-04-03,4,17.929499,4.5295
4.5295,88.41067,1020.5,28.2,4.1046314,2023-04-03,5,17.929499,4.5295
4.6295,85.945564,1020.3,30.000002,4.6938252,2023-04-03,6,17.929499,4.5295
6.2795,79.41684,1020.3,52.20001,6.489992,2023-04-03,7,17.929499,4.5295
10.0795,68.18964,1020.1,32.4,9.028754,2023-04-03,8,17.929499,4.5295
13.479501,64.119514,1019.9,34.2,5.692099,2023-04-03,9,17.929499,4.5295
15.5795,55.79713,1019.7,35.4,8.587338,2023-04-03,10,17.929499,4.5295
17.179499,50.915638,1019.4,49.200005,9.021574,2023-04-03,11,17.929499,4.5295
17.929499,49.570858,1018.6,59.400005,8.287822,2023-04-03,12,17.929499,4.5295
17.4795,57.820778,1018.1,55.200005,7.6367526,2023-04-03,13,17.929499,4.5295
16.8795,65.30872,1017.4,49.800003,4.8965297,2023-04-03,14,17.929499,4.5295
16.7795,66.16415,1016.0,48.600002,4.198285,2023-04-03,15,17.929499,4.5295
16.7795,64.20507,1015.2,36.0,5.6233797,2023-04-03,16,17.929499,4.5295
16.8295,61.270943,1014.7,52.800007,4.3349743,2023-04-03,17,17.929499,4.5295
15.6795,78.905,1014.4,88.8,2.9024127,2023-04-03,18,17.929499,4.5295
14.7795,67.76543,1014.0,90.00001,4.379589,2023-04-03,19,17.929499,4.5295
12.0295,83.27404,1014.2,59.400005,5.495161,2023-04-03,20,17.929499,4.5295
10.5795,90.13542,1014.3,40.200005,6.763786,2023-04-03,21,17.929499,4.5295
9.679501,90.06844,1014.1,43.200005,7.9036193,2023-04-03,22,17.929499,4.5295
10.5795,83.3817,1014.0,50.700005,5.0528407,2023-04-03,23,17.929499,4.5295
11.0795,86.60322,1014.4,51.899998,1.1384199,2023-04-04,0,21.9795,5.6295
9.1295,94.097015,1014.4,85.8,5.4833565,2023-04-04,1,21.9795,5.6295
8.8795,92.81405,1013.9,30.600002,6.989936,2023-04-04,2,21.9795,5.6295
8.3795,91.83927,1013.5,28.500002,6.12,2023-04-04,3,21.9795,5.6295
7.0295,91.43751,1013.7,19.2,7.127636,2023-04-04,4,21.9795,5.6295
6.0794997,92.65737,1013.9,3.9,5.0142193,2023-04-04,5,21.9795,5.6295
5.6295,92.95592,1014.1,7.8,5.506941,2023-04-04,6,21.9795,5.6295
8.0795,80.51796,1014.8,0.0,6.924738,2023-04-04,7,21.9795,5.6295
11.979501,69.29428,1015.5,0.0,9.007196,2023-04-04,8,21.9795,5.6295
14.7795,61.412613,1015.7,0.0,8.12197,2023-04-04,9,21.9795,5.6295
16.679499,48.051563,1016.0,0.0,13.397612,2023-04-04,10,21.9795,5.6295
18.0295,42.175644,1016.2,0.0,14.417988,2023-04-04,11,21.9795,5.6295
20.0295,32.697758,1015.6,4.8,13.556282,2023-04-04,12,21.9795,5.6295
20.9795,28.418636,1015.4,4.5,11.384199,2023-04-04,13,21.9795,5.6295
21.4795,29.173859,1015.1,0.0,9.028754,2023-04-04,14,21.9795,5.6295
21.8795,28.671625,1014.8,0.0,8.699793,2023-04-04,15,21.9795,5.6295
21.9795,28.69971,1014.5,0.0,8.427383,2023-04-04,16,21.9795,5.6295
21.5795,39.79866,1014.6,0.0,4.73506,2023-04-04,17,21.9795,5.6295
21.5795,31.226572,1014.9,0.0,2.9024127,2023-04-04,18,21.9795,5.6295
20.0795,34.97429,1015.1,0.0,4.3349743,2023-04-04,19,21.9795,5.6295
13.5795,63.051014,1016.1,0.0,8.891344,2023-04-04,20,21.9795,5.6295
12.5795,66.6154,1017.0,2.4,7.9932966,2023-04-04,21,21.9795,5.6295
11.679501,67.81488,1017.5,0.90000004,8.669949,2023-04-04,22,21.9795,5.6295
9.6295,77.4604,1017.9,0.0,8.049845,2023-04-04,23,21.9795,5.6295
